"county","county_ascii","county_full","county_fips","state_id","state_name","lat","lng","population"
"Park","Park","Park County","08093","CO","Colorado","39.1194","-105.7172","17384"
"Richland","Richland","Richland County","55103","WI","Wisconsin","43.3756","-90.4295","17353"
"Chester","Chester","Chester County","47023","TN","Tennessee","35.4218","-88.6134","17278"
"Arkansas","Arkansas","Arkansas County","05001","AR","Arkansas","34.2892","-91.3742","17273"
"Union","Union","Union County","17181","IL","Illinois","37.4713","-89.2551","17259"
"Holmes","Holmes","Holmes County","28051","MS","Mississippi","33.1235","-90.0921","17243"
"Sharp","Sharp","Sharp County","05135","AR","Arkansas","36.1612","-91.4798","17243"
"Ben Hill","Ben Hill","Ben Hill County","13017","GA","Georgia","31.7598","-83.2205","17237"
"Mariposa","Mariposa","Mariposa County","06043","CA","California","37.5815","-119.9054","17225"
"Humboldt","Humboldt","Humboldt County","32013","NV","Nevada","41.4068","-118.1120","17218"
"Cook","Cook","Cook County","13075","GA","Georgia","31.1540","-83.4305","17188"
"Clayton","Clayton","Clayton County","19043","IA","Iowa","42.8447","-91.3414","17173"
"Henry","Henry","Henry County","01067","AL","Alabama","31.5147","-85.2414","17165"
"Franklin","Franklin","Franklin County","05047","AR","Arkansas","35.5124","-93.8906","17159"
"Morgan","Morgan","Morgan County","54065","WV","West Virginia","39.5604","-78.2578","17144"
"Mason","Mason","Mason County","21161","KY","Kentucky","38.5952","-83.8242","17103"
"Chickasaw","Chickasaw","Chickasaw County","28017","MS","Mississippi","33.9208","-88.9479","17100"
"Manassas Park","Manassas Park","Manassas Park City","51685","VA","Virginia","38.7709","-77.4429","17081"
"Tama","Tama","Tama County","19171","IA","Iowa","42.0798","-92.5326","17079"
"Falls","Falls","Falls County","48145","TX","Texas","31.2533","-96.9359","17074"
"Park","Park","Park County","30067","MT","Montana","45.4884","-110.5267","17072"
"McCreary","McCreary","McCreary County","21147","KY","Kentucky","36.7371","-84.4842","17044"
"Garrard","Garrard","Garrard County","21079","KY","Kentucky","37.6396","-84.5377","17018"
"Edgar","Edgar","Edgar County","17045","IL","Illinois","39.6786","-87.7456","16998"
"Hardin","Hardin","Hardin County","19083","IA","Iowa","42.3839","-93.2404","16997"
"Bristol","Bristol","Bristol City","51520","VA","Virginia","36.6180","-82.1605","16996"
"Scurry","Scurry","Scurry County","48415","TX","Texas","32.7463","-100.9164","16985"
"Lewis","Lewis","Lewis County","54041","WV","West Virginia","38.9959","-80.5022","16966"
"Dallas","Dallas","Dallas County","29059","MO","Missouri","37.6804","-93.0237","16946"
"Cross","Cross","Cross County","05037","AR","Arkansas","35.2957","-90.7712","16935"
"Phillips","Phillips","Phillips County","05107","AR","Arkansas","34.4274","-90.8489","16923"
"Warren","Warren","Warren County","17187","IL","Illinois","40.8488","-90.6150","16887"
"Jackson","Jackson","Jackson County","05067","AR","Arkansas","35.5992","-91.2145","16878"
"Gunnison","Gunnison","Gunnison County","08051","CO","Colorado","38.6668","-107.0316","16851"
"La Paz","La Paz","La Paz County","04012","AZ","Arizona","33.7294","-113.9815","16845"
"Robertson","Robertson","Robertson County","48395","TX","Texas","31.0270","-96.5129","16839"
"Buckingham","Buckingham","Buckingham County","51029","VA","Virginia","37.5722","-78.5288","16832"
"Bond","Bond","Bond County","17005","IL","Illinois","38.8868","-89.4356","16804"
"Giles","Giles","Giles County","51071","VA","Virginia","37.3142","-80.7029","16764"
"Piscataquis","Piscataquis","Piscataquis County","23021","ME","Maine","45.8373","-69.2846","16760"
"Marion","Marion","Marion County","05089","AR","Arkansas","36.2684","-92.6842","16750"
"Rabun","Rabun","Rabun County","13241","GA","Georgia","34.8818","-83.4020","16731"
"Lee","Lee","Lee County","45061","SC","South Carolina","34.1633","-80.2545","16730"
"Taylor","Taylor","Taylor County","54091","WV","West Virginia","39.3360","-80.0462","16727"
"Rush","Rush","Rush County","18139","IN","Indiana","39.6200","-85.4658","16706"
"Dixie","Dixie","Dixie County","12029","FL","Florida","29.6082","-83.1588","16701"
"Piatt","Piatt","Piatt County","17147","IL","Illinois","40.0104","-88.5911","16664"
"Lafayette","Lafayette","Lafayette County","55065","WI","Wisconsin","42.6605","-90.1317","16662"
"New Madrid","New Madrid","New Madrid County","29143","MO","Missouri","36.5946","-89.6517","16658"
"Socorro","Socorro","Socorro County","35053","NM","New Mexico","34.0072","-106.9302","16605"
"Iowa","Iowa","Iowa County","19095","IA","Iowa","41.6863","-92.0655","16596"
"Washburn","Washburn","Washburn County","55129","WI","Wisconsin","45.8992","-91.7912","16561"
"Crawford","Crawford","Crawford County","19047","IA","Iowa","42.0372","-95.3820","16555"
"Richland","Richland","Richland County","38077","ND","North Dakota","46.2646","-96.9483","16546"
"Baker","Baker","Baker County","41001","OR","Oregon","44.7091","-117.6753","16539"
"Madison","Madison","Madison County","05087","AR","Arkansas","36.0110","-93.7246","16496"
"Idaho","Idaho","Idaho County","16049","ID","Idaho","45.8441","-115.4675","16494"
"Potter","Potter","Potter County","42105","PA","Pennsylvania","41.7449","-77.8958","16478"
"Union","Union","Union County","46127","SD","South Dakota","42.8325","-96.6560","16424"
"Fountain","Fountain","Fountain County","18045","IN","Indiana","40.1209","-87.2420","16422"
"Madison","Madison","Madison County","19121","IA","Iowa","41.3307","-94.0156","16414"
"Clay","Clay","Clay County","19041","IA","Iowa","43.0826","-95.1509","16410"
"Jasper","Jasper","Jasper County","28061","MS","Mississippi","32.0191","-89.1189","16406"
"Long","Long","Long County","13183","GA","Georgia","31.7526","-81.7458","16398"
"Atchison","Atchison","Atchison County","20005","KS","Kansas","39.5318","-95.3135","16382"
"Alamosa","Alamosa","Alamosa County","08003","CO","Colorado","37.5729","-105.7883","16377"
"Fayette","Fayette","Fayette County","01057","AL","Alabama","33.7212","-87.7388","16365"
"Burnett","Burnett","Burnett County","55013","WI","Wisconsin","45.8627","-92.3676","16356"
"Wayne","Wayne","Wayne County","47181","TN","Tennessee","35.2399","-87.7881","16350"
"Parke","Parke","Parke County","18121","IN","Indiana","39.7736","-87.2064","16316"
"Dade","Dade","Dade County","13083","GA","Georgia","34.8546","-85.5045","16313"
"Hill","Hill","Hill County","30041","MT","Montana","48.6282","-110.1112","16297"
"Lawrence","Lawrence","Lawrence County","05075","AR","Arkansas","36.0412","-91.1070","16292"
"Lawrence","Lawrence","Lawrence County","21127","KY","Kentucky","38.0679","-82.7348","16274"
"Brooks","Brooks","Brooks County","13027","GA","Georgia","30.8420","-83.5802","16254"
"Wayne","Wayne","Wayne County","17191","IL","Illinois","38.4296","-88.4256","16250"
"Radford","Radford","Radford City","51750","VA","Virginia","37.1229","-80.5587","16205"
"Rockcastle","Rockcastle","Rockcastle County","21203","KY","Kentucky","37.3651","-84.3160","16167"
"Crawford","Crawford","Crawford County","55023","WI","Wisconsin","43.2395","-90.9310","16167"
"Union","Union","Union County","12125","FL","Florida","30.0439","-82.3714","16141"
"Bates","Bates","Bates County","29013","MO","Missouri","38.2573","-94.3400","16100"
"Sevier","Sevier","Sevier County","05133","AR","Arkansas","33.9972","-94.2412","16074"
"Brunswick","Brunswick","Brunswick County","51025","VA","Virginia","36.7648","-77.8590","16044"
"Appomattox","Appomattox","Appomattox County","51011","VA","Virginia","37.3723","-78.8126","16039"
"Bayfield","Bayfield","Bayfield County","55007","WI","Wisconsin","46.5237","-91.2009","16031"
"Kanabec","Kanabec","Kanabec County","27065","MN","Minnesota","45.9452","-93.2934","16004"
"Ashland","Ashland","Ashland County","55003","WI","Wisconsin","46.3149","-90.6780","16002"
"Pemiscot","Pemiscot","Pemiscot County","29155","MO","Missouri","36.2114","-89.7854","15949"
"Neosho","Neosho","Neosho County","20133","KS","Kansas","37.5585","-95.3068","15926"
"Otoe","Otoe","Otoe County","31131","NE","Nebraska","40.6485","-96.1348","15916"
"Leon","Leon","Leon County","48289","TX","Texas","31.2965","-95.9957","15877"
"Richland","Richland","Richland County","17159","IL","Illinois","38.7124","-88.0851","15876"
"Benton","Benton","Benton County","47005","TN","Tennessee","36.0698","-88.0683","15872"
"Casey","Casey","Casey County","21045","KY","Kentucky","37.3223","-84.9283","15863"
"Van Buren","Van Buren","Van Buren County","05141","AR","Arkansas","35.5806","-92.5158","15851"
"Jefferson","Jefferson","Jefferson County","19101","IA","Iowa","41.0318","-91.9489","15846"
"Trinity","Trinity","Trinity County","06105","CA","California","40.6507","-123.1126","15818"
"Osage","Osage","Osage County","20139","KS","Kansas","38.6523","-95.7269","15811"
"Mercer","Mercer","Mercer County","17131","IL","Illinois","41.2053","-90.7414","15779"
"Aitkin","Aitkin","Aitkin County","27001","MN","Minnesota","46.6082","-93.4155","15747"
"Sequatchie","Sequatchie","Sequatchie County","47153","TN","Tennessee","35.3712","-85.4106","15727"
"Moniteau","Moniteau","Moniteau County","29135","MO","Missouri","38.6328","-92.5831","15723"
"Jefferson","Jefferson","Jefferson County","13163","GA","Georgia","33.0549","-82.4182","15708"
"Henry","Henry","Henry County","21103","KY","Kentucky","38.4485","-85.1189","15691"
"Pawnee","Pawnee","Pawnee County","40117","OK","Oklahoma","36.3169","-96.6992","15687"
"Clarke","Clarke","Clarke County","28023","MS","Mississippi","32.0414","-88.6894","15678"
"Floyd","Floyd","Floyd County","19067","IA","Iowa","43.0599","-92.7890","15672"
"Nottoway","Nottoway","Nottoway County","51135","VA","Virginia","37.1430","-78.0512","15667"
"De Witt","De Witt","De Witt County","17039","IL","Illinois","40.1746","-88.9041","15653"
"Grand","Grand","Grand County","08049","CO","Colorado","40.1026","-106.1183","15629"
"Barbour","Barbour","Barbour County","54001","WV","West Virginia","39.1330","-80.0030","15600"
"Clark","Clark","Clark County","17023","IL","Illinois","39.3336","-87.7877","15587"
"Carroll","Carroll","Carroll County","17015","IL","Illinois","42.0687","-89.9343","15586"
"Washington","Washington","Washington County","01129","AL","Alabama","31.4076","-88.2079","15574"
"Floyd","Floyd","Floyd County","51063","VA","Virginia","36.9316","-80.3625","15536"
"Marquette","Marquette","Marquette County","55077","WI","Wisconsin","43.8196","-89.3987","15515"
"Vermillion","Vermillion","Vermillion County","18165","IN","Indiana","39.8538","-87.4640","15477"
"Lawrence","Lawrence","Lawrence County","17101","IL","Illinois","38.7200","-87.7268","15465"
"Brown","Brown","Brown County","18013","IN","Indiana","39.1962","-86.2274","15444"
"Redwood","Redwood","Redwood County","27127","MN","Minnesota","44.4037","-95.2538","15435"
"Gooding","Gooding","Gooding County","16047","ID","Idaho","42.9710","-114.8115","15422"
"Grayson","Grayson","Grayson County","51077","VA","Virginia","36.6565","-81.2249","15418"
"Marshall","Marshall","Marshall County","40095","OK","Oklahoma","34.0245","-96.7691","15361"
"West Feliciana","West Feliciana","West Feliciana Parish","22125","LA","Louisiana","30.8798","-91.4200","15334"
"Roseau","Roseau","Roseau County","27135","MN","Minnesota","48.7751","-95.8108","15321"
"Williamsburg","Williamsburg","Williamsburg City","51830","VA","Virginia","37.2693","-76.7076","15299"
"Tipton","Tipton","Tipton County","18159","IN","Indiana","40.3113","-86.0519","15290"
"Kingfisher","Kingfisher","Kingfisher County","40073","OK","Oklahoma","35.9454","-97.9421","15272"
"Alleghany","Alleghany","Alleghany County","51005","VA","Virginia","37.7878","-80.0062","15266"
"Page","Page","Page County","19145","IA","Iowa","40.7391","-95.1502","15250"
"Macon","Macon","Macon County","29121","MO","Missouri","39.8308","-92.5646","15222"
"Jackson","Jackson","Jackson Parish","22049","LA","Louisiana","32.3020","-92.5578","15214"
"Gulf","Gulf","Gulf County","12045","FL","Florida","29.9556","-85.2266","15205"
"Pecos","Pecos","Pecos County","48371","TX","Texas","30.7810","-102.7235","15202"
"Torrance","Torrance","Torrance County","35057","NM","New Mexico","34.6405","-105.8508","15150"
"Hamilton","Hamilton","Hamilton County","19079","IA","Iowa","42.3838","-93.7068","15073"
"Cleburne","Cleburne","Cleburne County","01029","AL","Alabama","33.6745","-85.5188","15046"
"Missaukee","Missaukee","Missaukee County","26113","MI","Michigan","44.3374","-85.0947","15038"
"Arenac","Arenac","Arenac County","26011","MI","Michigan","44.0655","-83.8952","15009"
"Livingston","Livingston","Livingston County","29117","MO","Missouri","39.7821","-93.5483","15001"
"Fleming","Fleming","Fleming County","21069","KY","Kentucky","38.3701","-83.6967","14996"
"Jackson","Jackson","Jackson County","48239","TX","Texas","28.9542","-96.5776","14971"
"Mitchell","Mitchell","Mitchell County","37121","NC","North Carolina","36.0133","-82.1636","14951"
"Sibley","Sibley","Sibley County","27143","MN","Minnesota","44.5795","-94.2321","14948"
"Pike","Pike","Pike County","17149","IL","Illinois","39.6225","-90.8863","14923"
"Bledsoe","Bledsoe","Bledsoe County","47007","TN","Tennessee","35.5964","-85.2051","14863"
"Gogebic","Gogebic","Gogebic County","26053","MI","Michigan","46.4088","-89.6944","14858"
"Kossuth","Kossuth","Kossuth County","19109","IA","Iowa","43.2041","-94.2067","14823"
"Karnes","Karnes","Karnes County","48255","TX","Texas","28.9057","-97.8594","14823"
"Hale","Hale","Hale County","01065","AL","Alabama","32.7627","-87.6291","14819"
"Clay","Clay","Clay County","46027","SD","South Dakota","42.9146","-96.9756","14816"
"Gasconade","Gasconade","Gasconade County","29073","MO","Missouri","38.4409","-91.5079","14803"
"Nelson","Nelson","Nelson County","51125","VA","Virginia","37.7874","-78.8868","14795"
"Oglethorpe","Oglethorpe","Oglethorpe County","13221","GA","Georgia","33.8807","-83.0807","14779"
"LaSalle","LaSalle","LaSalle Parish","22059","LA","Louisiana","31.6769","-92.1604","14770"
"Renville","Renville","Renville County","27129","MN","Minnesota","44.7268","-94.9471","14768"
"Larue","Larue","Larue County","21123","KY","Kentucky","37.5458","-85.6979","14768"
"Jeff Davis","Jeff Davis","Jeff Davis County","13161","GA","Georgia","31.8056","-82.6368","14753"
"Nolan","Nolan","Nolan County","48353","TX","Texas","32.3035","-100.4060","14727"
"Clarke","Clarke","Clarke County","51043","VA","Virginia","39.1123","-77.9967","14726"
"Carbon","Carbon","Carbon County","56007","WY","Wyoming","41.6944","-106.9307","14714"
"Clay","Clay","Clay County","05021","AR","Arkansas","36.3682","-90.4176","14661"
"Mills","Mills","Mills County","19129","IA","Iowa","41.0334","-95.6213","14658"
"Moultrie","Moultrie","Moultrie County","17139","IL","Illinois","39.6415","-88.6193","14634"
"Wetzel","Wetzel","Wetzel County","54103","WV","West Virginia","39.6053","-80.6391","14629"
"Pendleton","Pendleton","Pendleton County","21191","KY","Kentucky","38.6956","-84.3603","14625"
"Harrison","Harrison","Harrison County","39067","OH","Ohio","40.2938","-81.0911","14623"
"San Juan","San Juan","San Juan County","49037","UT","Utah","37.6260","-109.8045","14610"
"Harrison","Harrison","Harrison County","19085","IA","Iowa","41.6829","-95.8168","14589"
"Dent","Dent","Dent County","29065","MO","Missouri","37.6066","-91.5079","14585"
"Reeves","Reeves","Reeves County","48389","TX","Texas","31.3230","-103.6930","14584"
"Las Animas","Las Animas","Las Animas County","08071","CO","Colorado","37.3158","-104.0387","14531"
"Fulton","Fulton","Fulton County","42057","PA","Pennsylvania","39.9254","-78.1127","14529"
"Knott","Knott","Knott County","21119","KY","Kentucky","37.3540","-82.9541","14506"
"Falls Church","Falls Church","Falls Church City","51610","VA","Virginia","38.8847","-77.1751","14494"
"Smith","Smith","Smith County","28129","MS","Mississippi","32.0177","-89.5067","14483"
"Jasper","Jasper","Jasper County","13159","GA","Georgia","33.3165","-83.6880","14478"
