Location,FIPS,"Mortality Rate, 1980*","Mortality Rate, 1985*","Mortality Rate, 1990*","Mortality Rate, 1995*","Mortality Rate, 2000*","Mortality Rate, 2005*","Mortality Rate, 2010*","Mortality Rate, 2014*","% Change in Mortality Rate, 1980-2014"
"Wabasha County, Minnesota",27157,"37.47 (34.30, 40.94)","38.84 (36.09, 41.57)","40.33 (37.85, 42.83)","44.32 (41.66, 46.96)","47.97 (45.35, 50.97)","47.41 (44.50, 50.36)","46.10 (42.83, 49.12)","47.37 (43.78, 50.81)","26.45 (11.81, 41.18)"
"Wadena County, Minnesota",27159,"33.31 (30.09, 36.20)","36.53 (33.64, 39.48)","39.06 (36.25, 41.95)","44.95 (42.01, 48.08)","50.26 (47.18, 53.70)","50.96 (47.66, 54.21)","51.54 (47.61, 55.41)","53.21 (49.12, 57.47)","59.75 (40.78, 84.16)"
"Waseca County, Minnesota",27161,"28.53 (25.98, 31.11)","30.31 (28.11, 32.71)","32.25 (30.00, 34.52)","35.73 (33.41, 38.12)","39.91 (37.27, 42.66)","40.36 (37.54, 43.23)","40.21 (37.10, 43.23)","40.79 (37.46, 44.15)","42.96 (26.05, 62.11)"
"Washington County, Minnesota",27163,"40.99 (38.39, 43.60)","42.84 (40.61, 45.29)","43.53 (41.42, 45.81)","47.45 (45.31, 49.87)","51.46 (49.12, 53.74)","49.74 (47.43, 52.15)","45.84 (43.58, 48.19)","47.07 (44.80, 49.63)","14.84 (5.58, 24.19)"
"Watonwan County, Minnesota",27165,"26.44 (23.67, 29.26)","28.16 (25.68, 30.88)","29.46 (27.08, 31.84)","33.75 (31.37, 36.29)","38.28 (35.28, 41.20)","39.65 (36.59, 42.60)","40.70 (37.30, 44.24)","41.84 (37.87, 45.82)","58.29 (37.21, 83.93)"
"Wilkin County, Minnesota",27167,"26.87 (24.02, 29.78)","29.91 (27.03, 32.76)","33.14 (30.39, 36.16)","39.34 (36.02, 42.78)","46.06 (42.17, 49.96)","51.25 (46.70, 55.41)","52.80 (47.81, 57.66)","54.40 (49.14, 60.10)","102.46 (76.49, 133.29)"
"Winona County, Minnesota",27169,"31.94 (29.64, 34.36)","33.43 (31.33, 35.65)","36.44 (34.30, 38.71)","39.69 (37.55, 41.90)","44.83 (42.40, 47.25)","45.22 (42.55, 47.81)","45.43 (42.81, 48.18)","46.10 (43.07, 49.25)","44.33 (31.07, 59.09)"
"Wright County, Minnesota",27171,"28.77 (26.65, 31.00)","32.71 (30.64, 34.80)","35.74 (33.73, 37.76)","41.54 (39.37, 43.64)","47.12 (44.61, 49.41)","49.00 (46.52, 51.66)","49.23 (46.88, 51.87)","52.10 (49.09, 54.89)","81.07 (64.20, 99.40)"
"Yellow Medicine County, Minnesota",27173,"25.11 (22.72, 27.66)","27.64 (25.47, 30.06)","29.98 (27.82, 32.16)","33.85 (31.46, 36.34)","38.60 (35.87, 41.42)","41.58 (38.61, 44.66)","42.28 (38.91, 45.61)","44.53 (40.70, 48.40)","77.30 (55.13, 100.65)"
Mississippi,28,"37.74 (36.68, 38.74)","41.78 (40.83, 42.74)","45.83 (44.95, 46.92)","53.53 (52.39, 54.76)","61.63 (60.38, 62.85)","65.71 (64.40, 67.02)","67.46 (66.04, 68.90)","70.54 (68.74, 72.33)","86.91 (80.51, 93.95)"
"Adams County, Mississippi",28001,"36.37 (33.42, 39.55)","40.79 (38.06, 43.83)","45.07 (42.29, 48.12)","52.60 (49.60, 55.69)","59.67 (56.52, 62.91)","63.65 (60.36, 67.22)","64.24 (60.83, 67.97)","68.36 (64.24, 72.79)","87.95 (68.04, 111.45)"
"Alcorn County, Mississippi",28003,"38.33 (35.50, 41.38)","42.94 (40.14, 45.85)","48.24 (45.44, 51.03)","57.79 (54.58, 61.01)","68.56 (65.36, 72.01)","76.79 (73.07, 80.90)","81.47 (77.32, 85.93)","86.30 (81.26, 91.67)","125.12 (103.04, 149.38)"
"Amite County, Mississippi",28005,"34.99 (31.63, 38.53)","37.46 (34.40, 40.94)","39.80 (36.87, 43.09)","44.06 (40.68, 47.52)","48.14 (44.80, 51.63)","48.07 (44.39, 51.63)","48.90 (45.11, 52.85)","50.38 (46.06, 54.84)","43.98 (27.96, 60.19)"
"Attala County, Mississippi",28007,"35.83 (33.16, 38.99)","39.81 (37.01, 42.74)","43.21 (40.57, 45.81)","51.41 (48.31, 54.61)","59.31 (55.93, 62.82)","65.19 (61.29, 69.18)","67.16 (63.06, 71.57)","69.67 (64.99, 74.19)","94.45 (74.32, 116.96)"
"Benton County, Mississippi",28009,"32.19 (28.61, 36.16)","34.64 (31.30, 38.45)","36.56 (33.36, 40.18)","41.33 (37.80, 45.01)","46.63 (42.82, 50.58)","50.80 (46.43, 55.13)","51.97 (46.97, 56.93)","53.67 (48.29, 59.17)","66.72 (43.24, 93.44)"
"Bolivar County, Mississippi",28011,"38.37 (35.09, 41.93)","42.05 (38.92, 45.46)","45.92 (42.98, 49.07)","52.80 (49.77, 56.13)","60.97 (57.46, 64.45)","63.28 (59.89, 67.01)","65.52 (61.64, 69.57)","67.32 (62.75, 71.68)","75.44 (56.37, 95.76)"
"Calhoun County, Mississippi",28013,"34.33 (31.18, 37.60)","37.37 (34.39, 40.34)","41.20 (38.42, 43.98)","48.11 (45.09, 51.21)","56.30 (52.81, 59.72)","62.28 (58.31, 66.18)","65.25 (60.78, 70.00)","68.38 (62.80, 74.22)","99.19 (76.39, 127.05)"
"Carroll County, Mississippi",28015,"29.46 (26.29, 32.88)","33.04 (29.92, 36.34)","36.00 (32.88, 39.11)","42.02 (38.74, 45.38)","48.52 (44.91, 52.48)","53.12 (49.14, 57.25)","54.65 (50.31, 59.07)","61.31 (56.12, 67.14)","108.11 (78.93, 139.98)"
"Chickasaw County, Mississippi",28017,"32.41 (29.41, 35.63)","36.41 (33.35, 39.33)","40.35 (37.67, 43.28)","47.52 (44.43, 50.69)","55.75 (52.29, 59.54)","61.74 (57.91, 65.75)","64.89 (60.53, 69.39)","69.07 (63.92, 74.28)","113.10 (87.91, 140.22)"
"Choctaw County, Mississippi",28019,"34.91 (31.49, 38.63)","38.70 (35.36, 42.28)","43.14 (39.56, 46.72)","49.82 (46.10, 53.77)","56.61 (51.93, 61.10)","61.70 (56.94, 66.39)","63.27 (58.19, 68.37)","66.45 (60.08, 72.35)","90.33 (64.54, 119.09)"
"Claiborne County, Mississippi",28021,"32.54 (29.13, 35.99)","37.77 (34.10, 41.36)","43.47 (39.81, 47.31)","50.75 (46.70, 54.99)","59.22 (54.46, 63.99)","65.23 (60.16, 70.76)","69.04 (62.92, 75.49)","69.42 (63.01, 76.11)","113.32 (86.73, 144.84)"
"Clarke County, Mississippi",28023,"32.67 (29.55, 36.09)","37.46 (34.46, 40.83)","42.25 (39.19, 45.48)","50.08 (46.90, 53.38)","57.48 (54.01, 61.30)","62.53 (58.46, 66.75)","65.06 (60.48, 69.73)","67.94 (62.82, 73.84)","107.95 (82.56, 136.39)"
"Clay County, Mississippi",28025,"28.40 (25.77, 31.07)","31.80 (29.36, 34.54)","35.63 (32.97, 38.28)","40.76 (37.91, 43.70)","45.89 (42.85, 49.02)","49.53 (46.20, 53.10)","50.85 (47.30, 54.53)","52.28 (48.43, 56.52)","84.10 (62.70, 108.64)"
"Coahoma County, Mississippi",28027,"32.92 (30.13, 35.92)","36.68 (33.93, 39.42)","40.82 (38.19, 43.60)","49.39 (46.46, 52.61)","58.18 (54.72, 61.56)","65.18 (61.35, 68.90)","67.77 (63.65, 72.28)","71.77 (66.62, 77.19)","118.01 (91.88, 145.51)"
"Copiah County, Mississippi",28029,"34.29 (31.41, 37.38)","38.19 (35.42, 41.16)","42.64 (39.92, 45.58)","49.51 (46.59, 52.74)","56.51 (53.10, 59.97)","60.13 (56.62, 63.83)","62.99 (59.23, 66.81)","65.64 (61.41, 70.13)","91.41 (72.19, 114.16)"
"Covington County, Mississippi",28031,"39.43 (36.22, 42.78)","46.52 (43.18, 49.87)","53.37 (50.08, 57.12)","65.05 (60.95, 68.94)","79.56 (75.14, 83.81)","90.50 (85.55, 95.71)","96.94 (91.29, 102.57)","103.63 (97.26, 110.95)","162.85 (135.29, 193.51)"
"DeSoto County, Mississippi",28033,"47.65 (44.15, 51.22)","48.98 (46.00, 52.10)","49.93 (47.29, 52.89)","55.35 (52.68, 58.20)","61.72 (58.88, 64.64)","63.35 (60.72, 66.23)","62.52 (59.78, 65.65)","64.28 (61.23, 67.48)","34.91 (22.98, 48.46)"
"Forrest County, Mississippi",28035,"44.62 (41.62, 47.92)","49.30 (46.48, 52.19)","54.39 (51.47, 57.33)","63.98 (61.03, 67.12)","75.24 (71.97, 78.60)","79.77 (76.19, 83.40)","81.49 (77.85, 85.52)","83.97 (79.71, 88.27)","88.18 (71.96, 105.88)"
"Franklin County, Mississippi",28037,"33.50 (29.94, 37.48)","37.29 (33.70, 41.09)","41.48 (37.87, 45.51)","46.81 (42.80, 51.10)","52.85 (48.38, 57.56)","55.43 (50.52, 60.38)","57.95 (52.58, 63.77)","62.25 (56.14, 68.94)","85.83 (59.07, 115.40)"
"George County, Mississippi",28039,"53.18 (48.17, 58.25)","58.91 (54.34, 63.53)","65.10 (60.74, 69.26)","78.46 (73.94, 82.91)","94.31 (89.47, 99.36)","103.64 (98.28, 109.48)","111.72 (105.05, 118.64)","118.31 (111.00, 125.77)","122.48 (97.01, 152.56)"
"Greene County, Mississippi",28041,"46.34 (41.39, 51.20)","50.21 (45.61, 54.62)","54.23 (50.04, 58.72)","61.51 (57.10, 66.20)","69.36 (64.21, 74.72)","72.73 (67.49, 78.35)","73.37 (67.84, 79.49)","74.81 (68.56, 81.64)","61.44 (40.92, 84.32)"
"Grenada County, Mississippi",28043,"29.97 (27.24, 32.95)","34.40 (31.61, 37.42)","39.12 (36.28, 42.10)","47.21 (44.20, 50.39)","57.90 (54.47, 61.65)","63.28 (59.78, 67.03)","67.32 (63.02, 71.82)","74.15 (69.62, 79.07)","147.41 (119.65, 178.32)"
"Hancock County, Mississippi",28045,"43.58 (40.35, 47.04)","47.59 (44.61, 50.85)","52.69 (49.26, 55.86)","63.03 (59.80, 66.49)","72.66 (69.20, 76.25)","76.57 (72.96, 80.02)","78.27 (74.46, 82.25)","83.40 (78.75, 88.52)","91.35 (72.88, 111.02)"
"Harrison County, Mississippi",28047,"47.39 (44.80, 49.93)","50.16 (47.52, 52.71)","52.50 (50.16, 54.90)","57.83 (55.31, 60.44)","62.17 (59.56, 64.78)","64.23 (61.68, 66.72)","61.04 (58.50, 63.46)","62.13 (59.30, 64.87)","31.12 (21.83, 40.65)"
"Hinds County, Mississippi",28049,"35.42 (33.37, 37.38)","37.56 (35.88, 39.25)","39.89 (38.23, 41.73)","46.37 (44.53, 48.21)","50.98 (49.11, 52.95)","51.31 (49.48, 53.36)","51.20 (49.18, 53.45)","51.60 (49.42, 54.02)","45.66 (35.38, 56.97)"
"Holmes County, Mississippi",28051,"33.26 (30.59, 36.28)","38.27 (35.49, 41.33)","42.70 (39.79, 45.71)","48.63 (45.70, 51.93)","56.35 (52.92, 60.08)","61.76 (57.78, 65.98)","64.16 (59.71, 68.98)","67.96 (62.89, 73.19)","104.33 (81.71, 129.43)"
"Humphreys County, Mississippi",28053,"28.52 (25.50, 31.60)","31.45 (28.64, 34.60)","34.58 (31.69, 37.74)","40.72 (37.46, 44.30)","47.57 (43.57, 51.73)","49.92 (45.98, 54.52)","51.19 (46.91, 56.50)","53.40 (48.29, 59.37)","87.22 (64.51, 115.18)"
"Issaquena County, Mississippi",28055,"34.16 (29.66, 39.26)","38.34 (33.89, 43.55)","41.17 (36.47, 46.88)","45.52 (40.52, 51.22)","50.80 (45.08, 57.52)","52.59 (46.16, 59.75)","55.19 (48.06, 63.18)","54.69 (47.32, 63.33)","60.09 (34.22, 88.28)"
"Itawamba County, Mississippi",28057,"39.25 (35.84, 42.88)","44.28 (41.01, 47.69)","50.41 (47.22, 53.84)","61.88 (58.29, 65.30)","75.40 (71.45, 79.51)","82.72 (78.34, 87.18)","89.87 (84.85, 94.81)","100.03 (93.68, 106.47)","154.84 (127.71, 183.77)"
"Jackson County, Mississippi",28059,"43.86 (40.94, 46.62)","47.18 (44.61, 49.67)","51.30 (48.67, 53.90)","59.88 (57.17, 62.68)","67.68 (64.72, 70.77)","70.51 (67.51, 73.57)","70.35 (67.34, 73.34)","74.09 (70.41, 77.67)","68.90 (55.66, 83.21)"
"Jasper County, Mississippi",28061,"33.41 (30.56, 36.61)","36.04 (33.23, 39.15)","39.04 (36.50, 42.00)","44.70 (41.89, 47.76)","51.25 (47.92, 54.98)","52.46 (49.08, 55.88)","53.98 (50.28, 57.73)","57.57 (53.55, 62.14)","72.30 (53.61, 93.19)"
"Jefferson County, Mississippi",28063,"33.03 (29.46, 37.01)","36.35 (32.75, 40.27)","39.03 (35.33, 43.15)","45.71 (41.86, 50.45)","51.46 (46.70, 56.32)","54.20 (49.21, 59.63)","54.41 (49.24, 60.30)","56.11 (49.96, 62.61)","69.89 (49.61, 95.13)"
"Jefferson Davis County, Mississippi",28065,"35.54 (32.00, 38.96)","39.09 (35.71, 42.60)","43.31 (39.98, 46.64)","50.24 (46.53, 53.92)","57.27 (53.29, 61.41)","60.47 (56.35, 64.79)","62.03 (57.59, 66.91)","65.23 (59.95, 70.93)","83.55 (61.94, 109.38)"
"Jones County, Mississippi",28067,"36.26 (33.88, 38.93)","41.12 (38.76, 43.57)","45.26 (42.93, 47.55)","53.32 (50.80, 56.23)","61.40 (58.52, 64.42)","64.88 (61.74, 67.89)","66.96 (63.81, 70.18)","70.81 (66.81, 74.65)","95.32 (78.31, 113.24)"
"Kemper County, Mississippi",28069,"30.07 (27.06, 33.14)","32.66 (29.92, 35.72)","34.75 (31.95, 37.75)","38.88 (35.91, 41.96)","42.68 (39.22, 46.27)","44.92 (41.50, 48.62)","45.61 (41.64, 49.67)","46.45 (42.14, 51.07)","54.47 (35.07, 74.82)"
"Lafayette County, Mississippi",28071,"36.05 (33.33, 38.95)","41.71 (39.03, 44.47)","48.62 (45.73, 51.59)","55.50 (52.55, 58.53)","63.41 (60.23, 66.89)","70.25 (66.73, 74.08)","71.15 (67.22, 75.19)","70.96 (66.48, 75.36)","96.80 (78.08, 117.38)"
"Lamar County, Mississippi",28073,"40.73 (37.14, 44.44)","42.92 (39.65, 46.08)","46.84 (43.80, 49.88)","54.02 (50.98, 57.27)","62.01 (58.79, 65.49)","65.90 (62.37, 69.39)","67.53 (63.78, 71.23)","70.77 (66.34, 75.20)","73.78 (56.21, 93.99)"
"Lauderdale County, Mississippi",28075,"38.73 (36.40, 41.28)","43.42 (41.00, 46.09)","48.68 (46.36, 51.34)","57.09 (54.46, 59.77)","66.74 (63.84, 69.66)","70.25 (67.17, 73.65)","71.78 (68.50, 75.32)","71.89 (68.07, 75.58)","85.61 (70.39, 101.66)"
"Lawrence County, Mississippi",28077,"41.62 (37.52, 45.66)","46.55 (42.75, 50.49)","51.50 (47.54, 55.38)","58.51 (54.51, 62.70)","66.35 (62.07, 70.75)","69.08 (64.40, 73.83)","72.15 (66.93, 78.02)","74.84 (68.69, 81.27)","79.83 (58.25, 105.56)"
"Leake County, Mississippi",28079,"34.94 (31.83, 38.41)","40.47 (37.36, 43.93)","45.01 (41.86, 48.17)","54.15 (50.83, 57.36)","64.59 (60.82, 68.32)","72.88 (68.72, 77.35)","76.38 (71.77, 81.37)","83.22 (77.62, 89.42)","138.19 (111.29, 169.19)"
"Lee County, Mississippi",28081,"41.88 (38.96, 44.96)","45.82 (43.01, 48.73)","51.46 (48.73, 54.45)","59.76 (56.95, 62.57)","70.37 (67.28, 73.46)","74.19 (70.81, 77.72)","77.31 (74.07, 80.74)","80.79 (76.66, 85.29)","92.92 (75.35, 112.51)"
"Leflore County, Mississippi",28083,"33.46 (30.47, 36.43)","38.40 (35.57, 41.17)","43.58 (40.53, 46.55)","52.11 (48.93, 55.41)","62.11 (58.56, 65.94)","68.88 (65.17, 72.63)","71.21 (67.31, 75.26)","76.14 (71.58, 81.11)","127.60 (105.70, 153.16)"
"Lincoln County, Mississippi",28085,"36.52 (33.61, 39.45)","42.82 (39.92, 45.90)","49.30 (46.37, 52.32)","59.78 (56.48, 63.39)","72.77 (68.69, 76.38)","79.75 (75.61, 83.91)","85.09 (80.60, 89.74)","92.54 (87.35, 97.73)","153.44 (130.25, 180.34)"
"Lowndes County, Mississippi",28087,"39.30 (36.34, 42.54)","43.26 (40.61, 46.15)","47.46 (44.89, 50.29)","56.18 (53.49, 59.02)","64.42 (61.41, 67.45)","70.39 (66.96, 74.04)","69.34 (65.91, 72.87)","73.44 (69.40, 77.68)","86.85 (69.01, 106.01)"
"Madison County, Mississippi",28089,"38.26 (35.57, 41.24)","41.85 (39.27, 44.44)","45.25 (42.75, 47.86)","53.24 (50.38, 56.24)","64.18 (61.00, 67.55)","69.40 (65.76, 72.88)","70.43 (66.82, 74.10)","73.23 (69.10, 77.48)","91.40 (74.26, 110.00)"
"Marion County, Mississippi",28091,"38.30 (35.10, 41.58)","42.79 (39.86, 45.70)","47.16 (44.24, 50.05)","54.92 (51.72, 58.12)","64.83 (61.50, 68.36)","67.91 (64.31, 71.80)","70.48 (66.28, 74.68)","74.87 (70.19, 79.63)","95.49 (75.58, 119.02)"
"Marshall County, Mississippi",28093,"41.63 (38.43, 45.07)","46.18 (43.11, 49.30)","50.51 (47.43, 53.83)","58.86 (55.41, 62.32)","65.89 (62.18, 69.56)","69.86 (66.44, 73.55)","71.16 (66.93, 75.42)","76.31 (71.79, 81.04)","83.33 (65.87, 102.84)"
"Monroe County, Mississippi",28095,"36.82 (33.83, 39.87)","40.08 (37.48, 42.88)","43.92 (41.21, 46.66)","52.10 (48.97, 55.36)","60.94 (57.48, 64.13)","64.71 (61.22, 68.21)","67.64 (63.74, 71.67)","72.31 (67.79, 76.85)","96.39 (78.10, 118.10)"
"Montgomery County, Mississippi",28097,"29.45 (26.16, 32.83)","34.26 (31.08, 37.86)","39.17 (35.96, 42.74)","46.50 (43.07, 50.32)","54.39 (50.48, 58.17)","61.76 (57.21, 66.72)","65.27 (60.18, 70.47)","69.68 (64.16, 75.89)","136.58 (107.67, 172.23)"
"Neshoba County, Mississippi",28099,"31.17 (28.56, 34.09)","35.05 (32.50, 37.72)","38.44 (35.85, 41.20)","44.10 (41.34, 46.88)","51.55 (48.48, 54.68)","54.16 (50.71, 57.37)","55.47 (52.19, 59.07)","59.80 (55.74, 63.94)","91.82 (70.61, 114.36)"
"Newton County, Mississippi",28101,"33.35 (30.31, 36.32)","38.41 (35.61, 41.41)","43.85 (40.84, 47.02)","52.35 (48.98, 55.69)","60.72 (57.16, 64.50)","66.20 (62.39, 70.09)","70.53 (66.20, 74.81)","75.32 (70.43, 80.18)","125.82 (102.54, 153.67)"
"Noxubee County, Mississippi",28103,"32.84 (29.38, 36.63)","36.22 (32.45, 39.85)","39.58 (36.23, 43.38)","44.04 (40.21, 47.92)","48.61 (44.54, 52.78)","50.57 (46.33, 54.95)","50.47 (45.88, 55.14)","52.42 (47.27, 57.78)","59.63 (40.44, 81.98)"
"Oktibbeha County, Mississippi",28105,"32.77 (29.94, 35.81)","35.47 (32.67, 38.46)","36.99 (34.34, 39.71)","43.07 (40.23, 46.10)","48.02 (45.01, 51.17)","47.64 (44.74, 50.57)","46.60 (43.46, 49.97)","48.07 (44.52, 51.47)","46.71 (31.49, 62.98)"
"Panola County, Mississippi",28107,"40.76 (37.22, 44.15)","43.99 (40.90, 47.29)","46.87 (44.00, 49.97)","54.10 (50.86, 57.45)","61.92 (58.53, 65.20)","67.62 (63.85, 71.08)","69.58 (65.68, 73.31)","75.37 (70.90, 80.11)","84.92 (65.26, 108.60)"
"Pearl River County, Mississippi",28109,"40.30 (37.28, 43.53)","44.02 (41.11, 47.15)","48.58 (45.76, 51.55)","57.37 (54.37, 60.49)","66.81 (63.40, 70.17)","70.06 (66.50, 73.84)","72.75 (69.03, 76.66)","77.66 (73.94, 81.83)","92.70 (75.43, 112.33)"
"Perry County, Mississippi",28111,"41.99 (37.91, 46.26)","46.79 (42.70, 51.04)","53.06 (49.04, 57.43)","63.68 (59.45, 68.29)","75.60 (70.36, 81.00)","80.85 (76.01, 86.47)","85.46 (79.56, 91.48)","91.20 (84.40, 98.68)","117.19 (91.27, 145.36)"
"Pike County, Mississippi",28113,"35.97 (32.96, 39.20)","41.72 (38.77, 44.93)","46.54 (43.64, 49.39)","55.74 (52.70, 59.15)","64.11 (60.90, 67.68)","69.96 (66.42, 73.40)","75.00 (71.10, 78.82)","79.19 (74.78, 83.18)","120.16 (99.65, 145.10)"
"Pontotoc County, Mississippi",28115,"39.87 (36.07, 43.61)","44.28 (40.83, 47.46)","48.66 (45.50, 52.03)","57.66 (54.16, 61.07)","67.53 (63.77, 71.24)","75.44 (71.07, 79.69)","80.55 (76.07, 84.73)","87.21 (81.93, 92.48)","118.74 (95.37, 145.12)"
"Prentiss County, Mississippi",28117,"43.13 (39.71, 46.64)","49.61 (45.97, 53.28)","55.39 (52.16, 58.74)","65.49 (62.05, 69.12)","76.67 (72.90, 80.71)","85.42 (80.99, 90.00)","92.75 (87.89, 97.95)","98.97 (93.45, 104.79)","129.49 (106.89, 153.42)"
"Quitman County, Mississippi",28119,"37.03 (33.19, 41.04)","39.51 (36.00, 43.25)","42.36 (39.01, 45.74)","49.41 (45.60, 53.30)","56.95 (52.03, 61.44)","62.79 (57.63, 68.38)","63.62 (57.89, 69.74)","66.74 (59.82, 73.77)","80.24 (53.74, 110.18)"
"Rankin County, Mississippi",28121,"39.22 (36.54, 41.95)","42.63 (40.22, 45.26)","45.52 (43.25, 47.91)","50.09 (47.67, 52.62)","55.36 (52.82, 57.84)","56.58 (54.24, 59.09)","58.51 (56.06, 61.11)","58.97 (56.22, 62.09)","50.36 (38.06, 63.32)"
"Scott County, Mississippi",28123,"35.10 (31.90, 38.42)","38.92 (35.73, 42.29)","42.20 (39.24, 45.52)","49.46 (46.24, 52.99)","56.71 (53.41, 60.24)","59.54 (56.11, 62.94)","62.35 (58.60, 66.27)","64.62 (60.72, 68.92)","84.12 (65.02, 106.89)"
"Sharkey County, Mississippi",28125,"41.84 (36.99, 47.11)","44.80 (39.97, 49.71)","46.82 (42.34, 51.25)","54.26 (49.66, 59.12)","60.96 (55.82, 66.55)","66.07 (60.34, 72.27)","65.42 (59.22, 72.39)","69.94 (62.95, 77.81)","67.17 (42.01, 96.77)"
"Simpson County, Mississippi",28127,"43.36 (39.79, 47.29)","48.41 (44.90, 51.94)","52.42 (49.01, 56.13)","60.95 (57.39, 64.83)","70.94 (66.98, 74.85)","75.56 (71.31, 79.92)","77.32 (72.86, 81.71)","82.01 (77.10, 87.09)","89.13 (69.76, 109.57)"
"Smith County, Mississippi",28129,"41.37 (37.61, 45.52)","45.25 (41.91, 49.23)","48.95 (45.43, 52.77)","58.19 (54.31, 62.29)","66.38 (61.89, 70.98)","73.44 (68.61, 78.12)","70.61 (66.02, 76.03)","74.42 (69.12, 79.85)","79.88 (61.45, 100.71)"
"Stone County, Mississippi",28131,"51.32 (46.03, 56.30)","56.18 (51.69, 60.84)","59.75 (55.11, 64.50)","69.32 (64.67, 74.29)","78.55 (73.48, 84.14)","83.73 (78.25, 89.84)","87.89 (81.80, 94.21)","91.75 (84.67, 98.86)","78.80 (59.29, 102.17)"
"Sunflower County, Mississippi",28133,"27.75 (25.31, 30.28)","31.99 (29.27, 34.44)","36.33 (33.80, 38.83)","43.86 (41.02, 46.82)","52.97 (49.63, 56.55)","58.79 (54.92, 62.78)","61.01 (56.59, 65.42)","63.56 (58.51, 68.78)","129.08 (103.60, 158.69)"
"Tallahatchie County, Mississippi",28135,"35.87 (32.37, 39.46)","39.05 (35.63, 42.74)","42.35 (38.77, 45.88)","48.88 (45.14, 52.55)","54.94 (50.98, 59.16)","57.27 (53.31, 61.42)","58.83 (54.47, 63.21)","61.45 (56.28, 66.54)","71.30 (51.83, 92.46)"
"Tate County, Mississippi",28137,"44.03 (39.88, 48.34)","48.29 (44.78, 51.97)","52.97 (49.51, 56.65)","61.40 (57.78, 65.41)","69.97 (66.16, 74.02)","75.65 (71.52, 80.07)","79.20 (74.51, 83.89)","81.64 (76.52, 86.54)","85.42 (63.97, 108.56)"
"Tippah County, Mississippi",28139,"36.35 (33.09, 39.71)","41.24 (38.07, 44.59)","46.55 (43.55, 49.95)","56.97 (53.37, 60.31)","67.51 (63.75, 71.33)","75.21 (70.76, 79.79)","80.99 (76.14, 85.98)","86.90 (81.16, 92.68)","139.03 (110.08, 169.58)"
"Tishomingo County, Mississippi",28141,"46.88 (43.03, 51.07)","51.29 (47.85, 55.43)","54.89 (51.56, 58.54)","62.64 (59.02, 66.53)","72.15 (68.09, 76.39)","78.14 (73.74, 82.89)","83.12 (78.24, 88.13)","88.43 (82.97, 94.82)","88.64 (68.38, 111.26)"
"Tunica County, Mississippi",28143,"37.66 (33.44, 41.85)","41.89 (37.61, 46.12)","46.20 (41.62, 50.82)","51.58 (46.71, 56.62)","57.10 (51.56, 62.33)","60.52 (53.89, 66.49)","64.16 (56.94, 71.07)","66.20 (58.42, 74.15)","75.78 (55.45, 100.20)"
"Union County, Mississippi",28145,"37.81 (34.58, 41.33)","41.67 (38.89, 44.77)","45.77 (42.69, 49.06)","53.69 (50.48, 57.02)","62.30 (58.68, 66.05)","67.50 (63.60, 71.82)","70.95 (66.88, 75.57)","76.21 (71.13, 81.78)","101.56 (81.03, 126.23)"
"Walthall County, Mississippi",28147,"35.87 (32.19, 39.88)","39.73 (36.07, 43.67)","43.07 (39.59, 46.87)","50.01 (46.17, 54.05)","56.20 (51.86, 60.83)","58.92 (54.47, 63.67)","59.60 (55.31, 64.51)","61.44 (56.86, 66.75)","71.31 (51.80, 93.29)"
"Warren County, Mississippi",28149,"36.69 (33.80, 39.47)","41.38 (38.42, 44.06)","45.14 (42.31, 47.84)","54.92 (51.88, 57.97)","62.80 (59.41, 65.98)","68.44 (65.10, 71.95)","69.87 (66.49, 73.64)","73.68 (69.55, 77.92)","100.80 (82.59, 122.11)"
"Washington County, Mississippi",28151,"35.07 (32.34, 38.15)","40.29 (37.50, 43.12)","44.99 (42.30, 47.72)","52.69 (49.64, 55.70)","62.30 (58.99, 65.47)","66.34 (62.76, 69.68)","70.14 (66.42, 73.95)","72.37 (68.16, 76.75)","106.35 (86.78, 128.44)"
"Wayne County, Mississippi",28153,"34.61 (31.21, 38.38)","38.75 (35.44, 42.32)","42.39 (39.14, 45.91)","49.68 (46.02, 53.49)","56.98 (52.76, 61.02)","60.13 (55.94, 64.53)","61.54 (57.02, 66.40)","64.65 (59.70, 69.70)","86.78 (66.09, 109.38)"
"Webster County, Mississippi",28155,"34.15 (30.96, 37.83)","38.75 (35.15, 42.73)","44.02 (40.08, 48.05)","51.79 (47.59, 56.02)","60.81 (55.81, 65.83)","66.45 (61.01, 72.37)","68.74 (62.82, 74.53)","73.40 (66.91, 80.25)","114.92 (90.05, 144.04)"
"Wilkinson County, Mississippi",28157,"44.28 (39.99, 49.20)","47.00 (42.59, 51.46)","50.13 (46.03, 54.80)","56.18 (51.60, 60.73)","62.01 (56.94, 67.19)","64.87 (59.62, 70.13)","66.02 (60.84, 71.93)","67.41 (61.33, 74.11)","52.22 (34.30, 72.95)"
"Winston County, Mississippi",28159,"31.88 (28.91, 35.07)","34.56 (31.73, 37.64)","37.38 (34.59, 40.24)","42.87 (39.77, 46.10)","48.18 (44.71, 51.62)","51.06 (47.83, 54.69)","52.12 (48.43, 56.18)","55.87 (51.61, 60.61)","75.23 (56.49, 97.47)"
