county,state,lat,long,distance_to_nearest_plant,name_of_nearest_plant
Norman,Minnesota,47.3265,-96.4553,212068.29990654267,Boswell Energy Center
Wilkin,Minnesota,46.357,-96.4683,117018.04485343042,Big Stone Power Plant
Rio Blanco,Colorado,39.9798,-108.2171,75589.53915686607,Craig Station
Henderson,Illinois,40.818,-90.9251,57302.11128209701,Louisa Generating Station
Moore,Tennessee,35.2846,-86.3587,114432.88374949308,Gallatin Fossil Plant
Howard,Nebraska,41.2201,-98.5171,43091.434451176465,Platte Generating Station
Bottineau,North Dakota,48.7922,-100.8333,159030.01394339377,Coal Creek Station
Calhoun,West Virginia,38.8445,-81.1176,60056.54969605778,Pleasants power station
Treutlen,Georgia,32.4039,-82.5673,137110.7916141001,Scherer Steam Generating Station
Spink,South Dakota,44.938,-98.3462,150025.6605514642,Big Stone Power Plant
Ellsworth,Kansas,38.6966,-98.2048,192447.5447959559,Jeffrey Energy Center
Lafayette,Arkansas,33.2416,-93.607,49251.271877546016,John W. Turk Jr. Power Plant
Saguache,Colorado,38.0805,-106.2815,150142.6403733264,Comanche Generating Station
Pawnee,Kansas,38.1813,-99.2367,154855.1571610593,Holcomb Station
Moody,South Dakota,44.022,-96.6709,143093.11291828664,Big Stone Power Plant
Woodruff,Arkansas,35.1863,-91.2431,56580.76407587081,Independence Steam Station
Brown,Illinois,39.9618,-90.7504,100834.43406509155,Dallman Station
Presidio,Texas,29.9998,-104.2405,490158.9219718543,Tolk Station
Bear Lake,Idaho,42.2848,-111.3297,84228.64014274944,Naughton Power Plant
Quitman,Mississippi,34.2514,-90.2891,138744.79944681548,Red Hills Generation Facility
Antelope,Nebraska,42.1769,-98.0667,140058.77282904382,George Neal Station North
Bland,Virginia,37.134,-81.1302,110111.95959830542,Virginia City Hybrid Energy Center
Pendleton,West Virginia,38.6807,-79.3509,58190.30244252505,Mount Storm power station
Edwards,Illinois,38.4165,-88.0533,25406.007708221998,Gibson Generating Station
Gentry,Missouri,40.2121,-94.4099,98009.84573642338,Iatan Generating Station
Teton,Montana,47.8371,-112.2409,422614.6501487833,Hardin Generating Station
Osceola,Iowa,43.3786,-95.6237,132334.42399403802,George Neal Station North
Menifee,Kentucky,37.9414,-83.5989,86354.52652082282,Spurlock power station
Reynolds,Missouri,37.3623,-90.9691,105601.42303522285,Rush Island power station
Hamlin,South Dakota,44.6738,-97.1883,88130.40881483501,Big Stone Power Plant
Clay,Nebraska,40.5244,-98.0513,22884.4295365956,Whelan Energy Center
Benson,North Dakota,48.0694,-99.366,154769.80252181957,Coal Creek Station
Shelby,Missouri,39.7978,-92.0766,55332.91519395369,Thomas Hill Energy Center
Van Buren,Tennessee,35.696,-85.4526,87266.94788855509,Kingston Fossil Plant
Iron,Wisconsin,46.2623,-90.242,137898.74586717662,Silver Bay Power Plant
Greenwood,Kansas,37.8778,-96.2326,148632.914002673,La Cygne Generating Station
Grant,Minnesota,45.9341,-96.012200000000007,80053.10670838242,Big Stone Power Plant
Sullivan,Missouri,40.2106,-93.1115,83514.30569451787,Thomas Hill Energy Center
Cumberland,Kentucky,36.7866,-85.3885,74748.87172576206,Cooper power station
Crowley,Colorado,38.3266,-103.7845,70538.72676455992,Comanche Generating Station
Miller,Georgia,31.164,-84.7308,227638.19058696792,Scherer Steam Generating Station
Pondera,Montana,48.2277,-112.2263,445856.90484828624,Hardin Generating Station
Essex,Vermont,44.7275,-71.7359,177579.19915992912,Merrimack Station
Sherman,Kansas,39.3514,-101.72,170599.84765083136,Holcomb Station
Sullivan,Pennsylvania,41.4462,-76.512200000000007,43756.90463170758,Montour Steam Station
Taylor,Iowa,40.7374,-94.6964,91967.45746552128,Nebraska City Station
Ohio,Indiana,38.9501,-84.9652,11112.592956828617,East Bend Generating Station
Chouteau,Montana,47.8806,-110.4353,319662.23376053886,Hardin Generating Station
Ontonagon,Michigan,46.6644,-89.3148,154864.9823709385,Taconite Harbor Energy Center
Prince of Wales-Hyder,Alaska,55.7997,-133.0192,1228166.4793366904,Centralia Power Plant
Mitchell,Kansas,39.3933,-98.2094,132116.20679618343,Whelan Energy Center
Stanton,Nebraska,41.9169,-97.1939,80838.90327062452,George Neal Station South
Bent,Colorado,37.9551,-103.0717,134944.12900178815,Comanche Generating Station
Carson,Texas,35.4035,-101.3542,37560.583647829626,Harrington Station
Talbot,Georgia,32.6995,-84.533,78855.56147174683,Scherer Steam Generating Station
Gilpin,Colorado,39.8575,-105.5226,119019.93817688322,Rawhide Energy Station
Ottawa,Kansas,39.1325,-97.6502,133599.4992599104,Jeffrey Energy Center
San Saba,Texas,31.1552,-98.8176,180588.82646848334,Sandy Creek Plant
Emporia,Virginia,36.6953,-77.5357,77555.54708546097,Chesterfield power station
Alfalfa,Oklahoma,36.731,-98.324,117850.48305662101,Sooner Generating Station
Garza,Texas,33.1799,-101.2985,162222.29945478536,Tolk Station
Lander,Nevada,39.9337,-117.038,100000.9884935589,TS Power Plant
Gray,Kansas,37.7382,-100.4379,51685.28294812159,Holcomb Station
Covington,Virginia,37.7785,-79.9868,151969.70996445548,Clover power station
Ransom,North Dakota,46.4562,-97.6574,155890.58868974473,Big Stone Power Plant
McCook,South Dakota,43.6743,-97.3684,170052.98897656935,George Neal Station North
Calhoun,Georgia,31.5292,-84.6245,186434.0669615217,Scherer Steam Generating Station
Audubon,Iowa,41.6846,-94.9058,95410.05746158176,North Omaha Station
Lincoln,Minnesota,44.4126,-96.2671,100985.81434437873,Big Stone Power Plant
Cameron,Louisiana,29.8754,-93.1937,46256.28350863834,Roy S. Nelson Generating Plant
Putnam,Illinois,41.2045,-89.2858,74633.84022812611,Edwards Generation Plant
Dixon,Nebraska,42.4931,-96.8677,44135.611034707035,George Neal Station North
Lincoln,Colorado,38.9881,-103.514,110911.47796517385,Ray Nixon Power Plant
Tripp,South Dakota,43.3459,-99.884,272134.54368647194,Gerald Gentleman Station
Cotton,Oklahoma,34.2902,-98.3722,268396.8801530016,Sooner Generating Station
Lynn,Texas,33.1768,-101.8161,131855.58186746808,Tolk Station
Cook,Minnesota,47.9026,-90.535,50040.9906544132,Taconite Harbor Energy Center
Fillmore,Nebraska,40.5247,-97.5965,60856.74714003546,Whelan Energy Center
Greer,Oklahoma,34.9357,-99.5608,203357.36376908116,Harrington Station
Washington,Kansas,39.7842,-97.0875,89862.4822667578,Sheldon Station
Harper,Kansas,37.1916,-98.0755,122567.18027214106,Sooner Generating Station
Luce,Michigan,46.4707,-85.5444,341780.3675991084,Karn Generating Plant
Cherry,Nebraska,42.545,-101.1186,162618.5520209586,Gerald Gentleman Station
Jefferson,Oklahoma,34.111,-97.8358,232400.9560721649,Hugo Plant
Alexander,Illinois,37.1915,-89.3375,42600.61153678722,Joppa Steam Plant
Day,South Dakota,45.3671,-97.6074,86218.01467760754,Big Stone Power Plant
Floyd,Texas,34.0724,-101.3032,117458.70310409188,Tolk Station
Hartley,Texas,35.84,-102.6029,98049.9596336126,Harrington Station
Norton,Kansas,39.7844,-99.9035,161874.89430522488,Whelan Energy Center
Stark,Illinois,41.0934,-89.7975,56401.661240898895,Edwards Generation Plant
Yukon-Koyukuk,Alaska,65.5087,-151.3896,2691984.4993550205,Centralia Power Plant
Mahnomen,Minnesota,47.3253,-95.8091,163229.91231858384,Boswell Energy Center
Haskell,Texas,33.1782,-99.7303,285951.3173583121,Tolk Station
McHenry,North Dakota,48.2346,-100.6363,102866.62807167729,Coal Creek Station
Boone,Nebraska,41.7068,-98.0672,97619.34967191108,Platte Generating Station
Morris,Kansas,38.6874,-96.6499,81038.49107048681,Jeffrey Energy Center
Carter,Missouri,36.9412,-90.9623,119770.40479759069,Sikeston power station
Walworth,South Dakota,45.4299,-100.0315,203468.15502385815,Milton R. Young Station
Stewart,Georgia,32.0785,-84.8352,145528.60243974478,Scherer Steam Generating Station
Dewey,South Dakota,45.1566,-100.8718,213895.27103856532,Milton R. Young Station
Hansford,Texas,36.2774,-101.3546,114186.95222385426,Harrington Station
Stevens,Kansas,37.1923,-101.3121,87283.6060117288,Holcomb Station
Atchison,Missouri,40.4308,-95.4281,36065.60376234579,Nebraska City Station
Johnson,Nebraska,40.3926,-96.2651,47728.24924280479,Sheldon Station
Coal,Oklahoma,34.5882,-96.2978,110153.0090246562,Hugo Plant
Pulaski,Illinois,37.2232,-89.1266,23875.157564786867,Joppa Steam Plant
Crosby,Texas,33.6147,-101.3,133364.20029549327,Tolk Station
Wirt,West Virginia,39.0224,-81.3787,38961.908432841985,Pleasants power station
Delta,Texas,33.3863,-95.6723,76932.45076602076,Hugo Plant
Aleutians West,Alaska,52.798,-106.6061,693190.1266431867,Antelope Valley Station
Brule,South Dakota,43.7181,-99.0809,268942.4548653444,George Neal Station North
Polk,Nebraska,41.1869,-97.5684,75303.60730904528,Platte Generating Station
Warren,Georgia,33.4089,-82.6768,112200.5841780196,Scherer Steam Generating Station
Martin,Texas,32.306,-101.9513,216221.047836125,Tolk Station
Lincoln,Idaho,43.0024,-114.1383,319694.34525324777,TS Power Plant
Scott,Kansas,38.4822,-100.9069,61475.67574324982,Holcomb Station
Big Stone,Minnesota,45.4261,-96.411,15611.749772587145,Big Stone Power Plant
Sheridan,Nebraska,42.5047,-102.4089,190037.13199167815,Gerald Gentleman Station
Kingsbury,South Dakota,44.3696,-97.4915,129638.51212905868,Big Stone Power Plant
Beaver,Oklahoma,36.7497,-100.4768,138244.46737165874,Holcomb Station
Wheeler,Texas,35.4012,-100.2698,134780.3886707768,Harrington Station
Hamilton,New York,43.6611,-74.4974,252138.3969709954,Merrimack Station
Garfield,Utah,37.8549,-111.4431,150746.56947519598,Hunter Power Plant
Thayer,Nebraska,40.1762,-97.595,75602.94634345405,Whelan Energy Center
Gallatin,Illinois,37.7628,-88.2305,31643.444516384905,A.B. Brown Generating Station
Phillips,Kansas,39.7846,-99.347,124870.4896636096,Whelan Energy Center
Pickett,Tennessee,36.5584,-85.0749,65068.28062955567,Cooper power station
Dickey,North Dakota,46.1102,-98.5047,179209.48423145845,Big Stone Power Plant
Toole,Montana,48.6554,-111.6956,446701.0847211659,Hardin Generating Station
Rooks,Kansas,39.3502,-99.325,161753.82052026235,Whelan Energy Center
Scott,Illinois,39.6441,-90.4747,75749.84707397445,Dallman Station
Craig,Virginia,37.4817,-80.2114,133777.5054675065,Belews Creek Steam Station
Dillingham,Alaska,59.7991,-158.2351,2721978.2331210957,Centralia Power Plant
Jim Hogg,Texas,27.0434,-98.6973,185336.4501367161,San Miguel Electric Cooperative
Ouray,Colorado,38.1555,-107.7693,161442.71920866345,San Juan Generating Station
Washington,Colorado,39.971,-103.2012,49284.79032064949,Pawnee Station
Carlisle,Kentucky,36.8532,-88.971,37430.62002212561,Shawnee Fossil Plant
Musselshell,Montana,46.4966,-108.3981,102201.26952926007,Hardin Generating Station
Calhoun,Arkansas,33.5581,-92.503,101698.15556807324,White Bluff Generating Plant
Scotland,Missouri,40.4526,-92.1471,79484.80449628181,Ottumwa Generating Station
Ringgold,Iowa,40.7352,-94.244,129921.36959174323,Nebraska City Station
Custer,Colorado,38.1087,-105.3675,70208.63571634961,Comanche Generating Station
Putnam,Missouri,40.4789,-93.0162,78982.28032434998,Ottumwa Generating Station
Republic,Kansas,39.8278,-97.6506,100749.66480429696,Whelan Energy Center
Hyde,North Carolina,35.5305,-76.2509,229230.59119590392,Chesterfield power station
Hot Springs,Wyoming,43.719,-108.4422,221854.51790708728,Jim Bridger Steam Plant
Furnas,Nebraska,40.1764,-99.9123,143176.33391166411,Whelan Energy Center
Crane,Texas,31.4286,-102.5156,305742.43762081035,Tolk Station
Schley,Georgia,32.2617,-84.3148,100567.2404401508,Scherer Steam Generating Station
Lincoln,Nevada,37.6433,-114.8775,288179.7373515398,Intermountain power station
Cameron,Pennsylvania,41.4367,-78.204,110418.95857137218,Colver Power Project
Morrill,Nebraska,41.716,-103.0104,161194.27031354886,Laramie River Station
Mineral,Nevada,38.5386,-118.4349,282442.4703901986,North Valmy Station
Dewey,Oklahoma,35.9876,-99.0079,183289.31134701188,Sooner Generating Station
Florence,Wisconsin,45.8485,-88.3981,147478.49649619203,Weston Power Plant
Calhoun,Illinois,39.1693,-90.6676,43315.91209993066,Sioux Power Plant
Hickman,Kentucky,36.6781,-88.9762,55442.837027543035,New Madrid Power Plant
Mills,Texas,31.4952,-98.5954,155657.7478241972,Sandy Creek Plant
Oneida,Idaho,42.195,-112.5394,168110.26117635958,Naughton Power Plant
Phillips,Colorado,40.594,-102.3576,116005.75858859273,Gerald Gentleman Station
Mineral,Montana,47.1472,-114.9983,588661.633164214,Hardin Generating Station
Guadalupe,New Mexico,34.8633,-104.7906,217371.574115433,Tolk Station
Wahkiakum,Washington,46.2918,-123.4244,67495.98873328659,Centralia Power Plant
Marshall,South Dakota,45.7586,-97.5986,98807.62915872359,Big Stone Power Plant
Adams,Idaho,44.8895,-116.4538,448860.8074496429,North Valmy Station
Menominee,Wisconsin,45.0044,-88.71,75987.8374751108,Weston Power Plant
Holt,Missouri,40.0944,-95.2156,74692.75092131089,Iatan Generating Station
Kimble,Texas,30.4868,-99.7487,189962.64779255405,J. K. Spruce Station
Deuel,South Dakota,44.76,-96.668,61774.94949928335,Big Stone Power Plant
Custer,Idaho,44.2411,-114.2817,407733.94840743026,Naughton Power Plant
Tensas,Louisiana,32.0018,-91.3401,141251.0055021369,Big Cajun II Power Plant
Bath,Virginia,38.0587,-79.7411,133367.14914021644,Mount Storm power station
Phillips,Montana,48.2592,-107.9133,278387.70728906477,Hardin Generating Station
Mora,New Mexico,36.0105,-104.9449,246020.12168490357,Comanche Generating Station
Hidalgo,New Mexico,31.914,-108.7148,112704.32421282554,Apache Generating Station
Kittson,Minnesota,48.7766,-96.7829,287837.0298580796,Boswell Energy Center
Barber,Kansas,37.2289,-98.6848,169069.53417702863,Sooner Generating Station
LaMoure,North Dakota,46.4569,-98.5355,202724.79560808945,Big Stone Power Plant
Grant,Oklahoma,36.7961,-97.7861,75788.21408719008,Sooner Generating Station
Sharkey,Mississippi,32.8798,-90.8132,158670.055981321,Red Hills Generation Facility
Nuckolls,Nebraska,40.1764,-98.0472,50170.92728010237,Whelan Energy Center
Union,New Mexico,36.4816,-103.471,203533.2063789397,Harrington Station
Stafford,Kansas,38.031,-98.7174,198426.75854240736,Holcomb Station
Owsley,Kentucky,37.4192,-83.6831,93272.77642793838,Cooper power station
Schuyler,Missouri,40.4703,-92.521,69734.55853064437,Ottumwa Generating Station
Meade,Kansas,37.2382,-100.3662,93682.04926125509,Holcomb Station
Dunn,North Dakota,47.3568,-102.6182,59122.87071357163,Antelope Valley Station
Storey,Nevada,39.447,-119.5294,257640.4009362214,North Valmy Station
Pierce,North Dakota,48.2496,-99.9718,131373.93335620878,Coal Creek Station
Wells,North Dakota,47.5875,-99.661,115120.08890449144,Coal Creek Station
Valley,Nebraska,41.5673,-98.9819,95415.03893052156,Platte Generating Station
Kearny,Kansas,38.0003,-101.3199,31489.75859095322,Holcomb Station
Edmunds,South Dakota,45.4188,-99.2153,212246.70485455825,Big Stone Power Plant
Gregory,South Dakota,43.1924,-99.1856,248902.53438121043,George Neal Station North
Sioux,North Dakota,46.1127,-101.0404,106820.3423418197,Milton R. Young Station
Columbia,Washington,46.2975,-117.9078,383081.89738850726,Centralia Power Plant
Corson,South Dakota,45.7086,-101.1969,150904.92076772844,Milton R. Young Station
Mason,Texas,30.7177,-99.2261,179004.82178806537,J. K. Spruce Station
Red Lake,Minnesota,47.8717,-96.0953,195867.0467907376,Boswell Energy Center
Sargent,North Dakota,46.1078,-97.6306,124778.03971684542,Big Stone Power Plant
Pope,Illinois,37.4127,-88.5615,34632.85137404768,Shawnee Fossil Plant
Ellis,Oklahoma,36.2184,-99.7546,207065.74299395812,Harrington Station
Haskell,Kansas,37.5622,-100.8712,41872.57621505245,Holcomb Station
Clark,South Dakota,44.8582,-97.7295,108002.97704160203,Big Stone Power Plant
Knox,Missouri,40.1282,-92.1481,76432.43365633924,Thomas Hill Energy Center
Lake of the Woods,Minnesota,48.7712,-94.9046,192021.1922205328,Boswell Energy Center
Lyman,South Dakota,43.8958,-99.8474,307650.94863685797,Big Stone Power Plant
Cavalier,North Dakota,48.7723,-98.4648,253478.60249306256,Coal Creek Station
Fisher,Texas,32.7428,-100.4022,257233.68190970714,Tolk Station
Hardin,Illinois,37.5182,-88.2668,53055.185774947895,A.B. Brown Generating Station
Adams,Iowa,41.029,-94.6992,97112.36281737206,Walter Scott Jr. Energy Center
Norton,Virginia,36.9314,-82.6262,25719.611313279474,Virginia City Hybrid Energy Center
Chase,Nebraska,40.5242,-101.698,77680.12868225224,Gerald Gentleman Station
Echols,Georgia,30.7101,-82.894,116124.74367310993,Deerhaven Generating Station
Sweet Grass,Montana,45.8138,-109.941,182238.63273544452,Hardin Generating Station
Lewis,Idaho,46.237,-116.4263,496901.70419219055,Centralia Power Plant
Smith,Kansas,39.7852,-98.7855,97115.4492076158,Whelan Energy Center
Kimball,Nebraska,41.1978,-103.7149,108602.38975893738,Pawnee Station
Catron,New Mexico,33.9152,-108.4046,83282.61501200208,Springerville Generating Station
Hardeman,Texas,34.2902,-99.7457,214673.05528421025,Harrington Station
Mercer,Missouri,40.4223,-93.5686,113805.52052310217,Ottumwa Generating Station
Sheridan,Montana,48.7212,-104.5047,249277.92814881122,Antelope Valley Station
Baca,Colorado,37.3192,-102.5605,155754.09660364507,Holcomb Station
Costilla,Colorado,37.2781,-105.4282,127593.97297681883,Comanche Generating Station
Osborne,Kansas,39.3503,-98.7679,142065.31291639392,Whelan Energy Center
Baylor,Texas,33.6165,-99.2135,298400.4518211339,Harrington Station
Roger Mills,Oklahoma,35.6883,-99.6958,191085.13181206989,Harrington Station
Hemphill,Texas,35.8376,-100.2706,146588.62641003885,Harrington Station
Webster,Nebraska,40.1764,-98.5,47658.13405928919,Whelan Energy Center
Tyrrell,North Carolina,35.8172,-76.209,203013.46836813132,Chesterfield power station
Hanson,South Dakota,43.6748,-97.7873,188674.8756100112,George Neal Station North
Sutton,Texas,30.4984,-100.5382,251511.3946355609,J. K. Spruce Station
Bennett,South Dakota,43.195,-101.664,238766.4531321445,Gerald Gentleman Station
Aleutians East,Alaska,55.3665,-161.9813,2860692.2972931075,Centralia Power Plant
Foster,North Dakota,47.4571,-98.883,171817.15120594256,Coal Creek Station
Chautauqua,Kansas,37.15,-96.2454,93943.65846888274,Northeastern Station
Nance,Nebraska,41.3973,-97.9922,67361.1555907682,Platte Generating Station
Knox,Texas,33.6061,-99.7414,263153.5427779631,Harrington Station
Petersburg,Alaska,57.1195,-132.9345,1342186.1071561587,Centralia Power Plant
Reagan,Texas,31.3661,-101.5231,327629.591641026,Tolk Station
Traverse,Minnesota,45.7722,-96.4716,52060.08940576636,Big Stone Power Plant
Harper,Oklahoma,36.7888,-99.6673,171556.50061096073,Holcomb Station
